address,chanquannianxian,chanquanxingzhi,chaoxiang,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniajdai,link,louceng,lvhualv,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
青岛太平洋中心五四广场-东海西路35号,70年产权;,商品房,南,34545元/平米,无,,4室3厅3卫,,220平米,别墅                    ,http://esf.qd.fang.com/chushou/18_211104738_11480956x2411012857_165495151.htm,高层,30%,3.1,太平洋中xin 叠拼别墅 看五四广场 带车库,1.8元/平米·月,别墅                    ,青岛太平洋中心,精装修
新贵都浮山所-徐州路2号,70年产权;,商品房,南,45113元/平米,无,,5室2厅3卫,,180.88平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212524904_11821434x2411012856_165887532.htm,低层,40%,4.6,"满五年不,看房方便,位置优越,小区环境很好。",0.4元/平米·月,住宅                    ,新贵都,简装修
碧海花园东海路-东海中路17号,70年产权;,商品房,南,40109元/平米,无,,2室2厅1卫,平层,120.92平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209623043_11485213x2411666881_164580688.htm,高层,45%,1.69,碧海花园 2室2厅 485万,1元/平米·月,住宅                    ,碧海花园,简装修
天山小区天山-市南区宁国路33号,,商品房,南北,28000元/平米,无,,2室1厅1卫,平层,100平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211950327_11476370x2411596383_164975926.htm,中层,41%,1.1,新出天山小区精装套二南北卧室南厅多层三楼采光充足,0.27元/平米·月,住宅                    ,天山小区,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,个人产权,暂无,30171元/平米,无,,2室1厅1卫,平层,61.98平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211420280_11694856x2411595503_165171326.htm,高层,35%,1.5,辛家庄区 双南向全明套二 精装修次顶楼 省双税,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
银都花园青岛大学-青岛市市南区彰化路1号,,商品房,东,33606元/平米,有,,4室2厅2卫,平层,166.04平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212336241_11941595x2411592427_163858866.htm,中层,62.3%,0.87,银都花园 海景房 50万 视野好 精装 三居,1.2元/平米·月,住宅                    ,银都花园,精装修
东方花园新村二轻新村-徐州南路85号,,商品房,南北,45090元/平米,无,,3室2厅2卫,,64.76平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212762501_11482724x2411616395_160559037.htm,高层,48%,2.4,东方花园新村 3室2厅 64平,0.5元/平米·月,住宅                    ,东方花园新村,精装修
天山小区天山-市南区宁国路33号,,个人产权,暂无,26415元/平米,无,,2室1厅1卫,平层,66.25平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207377432_11476928x2411596383_165493900.htm,低层,41%,1.1,广电大厦 天山小区 一楼带院 地势高不潮湿 南北通透 不挡光,0.27元/平米·月,住宅                    ,天山小区,中装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南北,27931元/平米,无,,2室1厅1卫,,58平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211930596_11270449x2411595503_165802550.htm,低层,35%,1.5,辛家庄区 精装修 多层二楼 南北通透 金门路XUE区,1.2元/平米·月,住宅                    ,辛家庄三小区,精装修
东海路9号东海路-东海西路15号乙,70,商品房,南,38841元/平米,有,,2室2厅2卫,平层,208.54平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211307214_12196291x2411132903_163633191.htm,低层,25%,8.95,"东海路9号,沿海一线,小船头海景房,满五年,精装修急售",9元/平米·月,住宅                    ,东海路9号,精装修
环海公寓福州南路-燕儿岛路22号,,商品房,东南,21557元/平米,无,,2室2厅1卫,,162.36平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212801169_11664592x2411719899_165332649.htm,高层,25%,2.73,环海公寓 2室2厅 162平,1.5元/平米·月,住宅                    ,环海公寓,精装修
海信金色慧谷广电大厦-仙居路66号,,商品房,东,26712元/平米,无,,3室2厅2卫,平层,146平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212424220_11483845x2411092081_162535055.htm,中层,45%,1.8,丰华园旁海信金色慧谷豪装套三双厅双卫南北通透满五年省,1.5元/平米·月,住宅                    ,海信金色慧谷,精装修
福林小区大尧-大尧二路17号,,商品房,南北,19927元/平米,无,,2室1厅1卫,,71.26平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209915650_11689795x2411632347_164783902.htm,高层,40%,2,逍遥二路 南北通透套二厅 单价仅2万 采光好 随时看房,0.4元/平米·月,住宅                    ,福林小区,简装修
国际城名苑广电大厦-丰田路8号,70年产权;,个人产权,东,28469元/平米,无,,1室1厅1卫,,66.74平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212846071_11268120x2411158067_164834731.htm,高层,35.3%,1.99,市南国际城名苑 东向套一 精装自住 高楼层视野 放心买卖,1.2元/平米·月,住宅                    ,国际城名苑,简装修
福林小区大尧-大尧二路17号,,商品房,南北,24932元/平米,无,,2室1厅1卫,,73平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212358442_11489509x2411632347_163698492.htm,中层,40%,2,福林 书城麦凯乐 有独立餐厅 通透 业主诚售随时看,0.4元/平米·月,住宅                    ,福林小区,中装修
颐中高山天山-旌德路26号,70年产权;,商品房,北,25000元/平米,无,,1室0厅1卫,,48平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212473449_11636324x2411097380_160572242.htm,低层,40.2%,1.29,颐中高山 1室0厅 48平,1.4元/平米·月,住宅                    ,颐中高山,精装修
福林花园福州南路-大尧二路17号,70年产权;,商品房,南,26471元/平米,无,,3室1厅1卫,,85平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212875288_12303460x2411633663_163975929.htm,高层,20%,1,"福林小区,三南卧室,停车方便,房东急降15万。有钥匙随时看房",0.3元/平米·月,住宅                    ,福林花园,精装修
城市生活家天山-安庆路15号,,个人产权,南北,34852元/平米,无,,3室2厅2卫,,152.07平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210596663_11967190x2411662839_165820146.htm,低层,30%,3,城市生活家、套三两厅、宽敞明亮、低楼层、南北通透、精装,1元/平米·月,住宅                    ,城市生活家,精装修
延福花园广电大厦-延吉路166号,,个人产权,南北,25758元/平米,无,,1室1厅1卫,平层,66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212623998_11493287x2411543183_165049912.htm,中层,40%,1.2,广电大厦 延福花园 全明户型 精装套一 南北通透 采光充足,1.08元/平米·月,住宅                    ,延福花园,精装修
天福苑天山-宁夏路206号,70年产权;,个人产权,南北,28017元/平米,有,,3室2厅2卫,平层,116平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210617418_11482776x2411024194_160565653.htm,中层,40%,1.85,小区中间不临街 大气三居 双南一北卧室东明厅 多层3楼 满五年,1元/平米·月,住宅                    ,天福苑,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,个人产权,东,34821元/平米,无,,1室1厅1卫,,56平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212566320_11482041x2411595503_164453539.htm,低层,35%,1.5,"辛家庄区,一楼带院子",1.2元/平米·月,住宅                    ,辛家庄三小区,精装修
依山雅居八大湖-福州北路80号,,商品房,东,28665元/平米,无,,3室2厅1卫,平层,91.4平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212809059_11479779x2411286983_165619137.htm,低层,39.5%,2.5,依山雅居 满五 精装套三 南北通透 采光好,1.2元/平米·月,住宅                    ,依山雅居,精装修
绿岛花园辛家庄-香港中路63号,,商品房,东,29217元/平米,无,,3室2厅1卫,平层,130.06平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212658464_11492750x2411657149_164968697.htm,低层,35%,1.35,"为你而选为你为家 +++绿岛花园++,院里2楼,东户房源,南北通透+",1.2元/平米·月,住宅                    ,绿岛花园,精装修
依山雅居八大湖-福州北路80号,,商品房,南北,28889元/平米,无,,2室1厅1卫,平层,93.46平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210067042_12207054x2411286983_165867598.htm,中层,39.5%,2.5,依山雅居 延福花园精装修拎包住 全明户型采光棒,1.2元/平米·月,住宅                    ,依山雅居,精装修
东海路9号东海路-东海西路15号乙,70,商品房,东南,38339元/平米,无,,4室2厅3卫,平层,313平米,住宅                    ,http://esf.qd.fang.com/chushou/18_200928551_12099204x2411132903_163803352.htm,高层,25%,8.95,五四广场旁 东海路九号 豪装套四海景房 带一个车位,9元/平米·月,住宅                    ,东海路9号,简装修
东方花园新村二轻新村-徐州南路85号,,个人产权,南北,31662元/平米,无,,2室2厅1卫,平层,97.91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_208758525_11266057x2411616395_160524683.htm,中层,48%,2.4,东方花园新村 多层4楼 南北卧大南厅 精装修拎/包 近地/铁口,0.5元/平米·月,住宅                    ,东方花园新村,精装修
大公海岸东海路-东海西路48号,70年产权;,商品房,南北,32566元/平米,无,,4室2厅2卫,平层,304平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212771383_11491507x2411012851_164968697.htm,高层,55%,2.28,"沿海一线++大公海岸,三层复试+++海景,大户型,带大平台",1.5元/平米·月,住宅                    ,大公海岸,精装修
依山雅居八大湖-福州北路80号,,个人产权,南北,30435元/平米,有,,3室2厅1卫,平层,92平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210833381_11476543x2411286983_164686155.htm,高层,39.5%,2.5,市南区 福州北路 依山雅居 套三东明厅 全明户型 交通便利近,1.2元/平米·月,住宅                    ,依山雅居,精装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),,个人产权,暂无,27077元/平米,无,,2室1厅1卫,平层,65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212770773_11494700x2411665169_164640716.htm,高层,34%,1.2,"2室,南北朝向超好户型,房主直降176万元,真急了",0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
弘信山庄天山-宁夏路274号,,商品房,南北,35010元/平米,无,,3室2厅2卫,平层,94.26平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209893320_11480481x2411591105_163414154.htm,高层,40%,1.6,弘信山庄 精装三居顶加阁 阁楼高利用率 封闭小区 诚售可议,0.8元/平米·月,住宅                    ,弘信山庄,精装修
国泰公寓五四广场-漳州一路35号,,商品房,东南,18912元/平米,无,,2室2厅2卫,,147平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212487115_11488964x2411008553_163698492.htm,中层,25%,5,远洋广场 书城麦凯乐 佳世客 市南单价1.8电梯房,1.4元/平米·月,住宅                    ,国泰公寓,精装修
田家花园广电大厦-高田路66号,,商品房,东,28406元/平米,无,,2室1厅1卫,,69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212093848_11485803x2411596263_164834731.htm,高层,35.3%,1.99,大润发田家花园 精装六加阁 南北通透 视野开阔 诚心出售,0.60元/平米·月,住宅                    ,田家花园,精装修
香港花园大公馆辛家庄-漳州二路123号甲,70年产权;,商品房,南北,26496元/平米,无,,3室2厅2卫,,186.82平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212726845_11478179x2411071078_165494098.htm,低层,35%,2.28,"大公馆 前排大套三,安静不挡光,业主诚心出售。",1.5元/平米·月,住宅                    ,香港花园大公馆,简装修
蓝石海景火车站-四川路19号,70年产权;,个人产权,南北,10188元/平米,有,,2室1厅1卫,平层,100.12平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211931069_12350535x2411094480_165658723.htm,低层,32%,3.1,(法)临海一线 6楼好楼层 不xian够,1.4元/平米·月,住宅                    ,蓝石海景,中装修
滨海花园五四广场-东海西路33号,70年产权;,商品房,南,24523元/平米,无,,3室2厅2卫,,114.18平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210047939_11477071x2411012849_165624546.htm,中层,30%,2.3,"五四广场滨海花园,交通便利,配套完善",1.4元/平米·月,住宅                    ,滨海花园,精装修
观海花园五四广场-东海西路32号,,商品房,南北,56063元/平米,无,,4室3厅2卫,,115.94平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212650560_11488293x2411633383_162205618.htm,高层,20%,,观海花园多层海景房 多层4楼带阁楼 阁楼是套三厅,0.8元/平米·月,住宅                    ,观海花园,精装修
柏丽澜庭奥帆中心-金湾路1号,,商品房,南北,56566元/平米,无,,3室2厅2卫,,265平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212672569_12397439x2411229183_160555390.htm,低层,65%,1.51,奥帆基地 柏丽澜庭 266豪华三居 诚心急售 抛售,4.13元/平米·月,住宅                    ,柏丽澜庭,精装修
弘信山庄天山-宁夏路274号,,商品房,南北,22915元/平米,无,,6室2厅2卫,,187.65平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211403788_11486699x2411591105_165494796.htm,低层,40%,1.6,"房子为小区内低楼层的正规复式,西明厅,满五年,在小区内部",0.8元/平米·月,住宅                    ,弘信山庄,精装修
都市118浮山所-南京路118号,70年产权;,商品房,南,30744元/平米,有,,1室1厅1卫,平层,66.68平米,住宅                    ,http://esf.qd.fang.com/chushou/18_203343465_11632682x2411273343_164373621.htm,低层,20%,11,都市118 南向70年住宅 双气 精装 税少 带车位 卖房,1.6元/平米·月,住宅                    ,都市118,精装修
田家花园广电大厦-高田路66号,,个人产权,南北,25926元/平米,无,,3室1厅1卫,平层,81平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212836291_11276858x2411596263_165049912.htm,中层,35.3%,1.99,广电大厦 精装套三 南北通透 采光充足 户型方正 诚心出售,0.60元/平米·月,住宅                    ,田家花园,精装修
颐和国际五四广场-香港中路10号,70年产权;,个人产权,东南,22759元/平米,有,,2室1厅1卫,平层,145平米,住宅                    ,http://esf.qd.fang.com/chushou/18_205731459_11476695x2411596549_164331209.htm,高层,20%,5.5,"颐和国际,精装标配,,两居室,可",6元/平米·月,住宅                    ,颐和国际,精装修
