address,chanquannianxian,chanquanxingzhi,chaoxiang,chengshi,danjia,dianti,house_type,huxing,huxingjiegou,jianzhumianji,jianzhuniandai,link,louceng,lvhualv,quxian,rongjilv,title,wuyefeiyong,wuyeleixing,xiaoqu,zhuangxiu 
逍遥居大尧-大尧三路60号,70年产权;,商品房,南北,,24256元/平米,有,,3室2厅2卫,平层,193.77平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211203432_11727235x2411647475_160472015.htm,中层,36%,,1.6,逍遥居 精装大套三 豪装 市南封闭小区单价2万4,0.35元/平米·月,住宅                    ,逍遥居,精装修
电业公寓东海路-东海路55号,信息缺失,个人产权,暂无,,32353元/平米,无,,3室2厅1卫,平层,119平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210534740_12250157x2411679825_160325255.htm,高层,30%,,1.9,东部市立医院旁 电业公寓 多层顶楼带阁楼 钥匙看房,0.2元/平米·月,住宅                    ,电业公寓,简装修
瀚海华庭火车站-贵州路40号,70年产权;,商品房,南,,23538元/平米,无,,2室2厅1卫,信息缺失,107.06平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213095381_11477265x2411096462_166024511.htm,低层,25%,,50,瀚海华庭大套三 270度海景 视野开阔 户型方正 南北通透,1.6元/平米·月,住宅                    ,瀚海华庭,精装修
琴岛山庄大学路-兴安支路7号,信息缺失,商品房,南,,55458元/平米,无,,3室2厅2卫,平层,108.19平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213096397_11477899x2411668605_163532717.htm,高层,35%,,1.8,"琴岛山庄双学,顶加阁,实际面积大",0.8元/平米·月,住宅                    ,琴岛山庄,简装修
福林花园福州南路-大尧二路17号,70年产权;,商品房,南,,29697元/平米,无,,2室1厅1卫,信息缺失,69.03平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211355979_11712092x2411633663_165494796.htm,高层,20%,,1,福林花园 顶加阁 全地暖 装修好满五省税,0.3元/平米·月,住宅                    ,福林花园,精装修
辛家庄三小区辛家庄-宁夏路与燕儿岛路交汇处,70年产权;,商品房,南北,,28039元/平米,无,,2室1厅1卫,平层,65.98平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213112341_11634963x2411595503_162498372.htm,中层,35%,,1.5,辛家庄三区套二厅 仅2.8万 免双税 方正位置好 金门路学,1.2元/平米·月,住宅                    ,辛家庄三小区,简装修
辛家庄二小区辛家庄-仙游路9号(金门路派出所西侧),信息缺失,个人产权,南,,30606元/平米,无,,2室1厅1卫,平层,66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210937944_12283716x2411665169_160577421.htm,低层,34%,,1.2,高雄路金门路南平路套二厅精装出售,0.4元/平米·月,住宅                    ,辛家庄二小区,精装修
远洋公馆辛家庄-燕儿岛路23号,70,商品房,南北,,43844元/平米,无,,4室3厅4卫,信息缺失,333平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210102557_12217938x2411660729_160322023.htm,中层,51.5%,,1.88,远洋公馆 豪装四居带保姆间 市区平墅 永新公馆,7元/㎡·月,住宅                    ,远洋公馆,豪华装修
台湾花园辛家庄-台湾路7号,70年产权;,商品房,东西,,26264元/平米,无,,2室2厅1卫,平层,91平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211734743_11476516x2411656411_164190397.htm,低层,35%,,1.79,台湾花园 1楼全明大套区 全封闭小区 看房有钥匙 位置不靠路,0.5元/平米·月,住宅                    ,台湾花园,毛坯
金海广场奥帆中心-澳门路136号,70年产权;,商品房,南,,39554元/平米,无,,3室2厅2卫,平层,151.69平米,住宅                    ,http://esf.qd.fang.com/chushou/18_209621600_11497575x2411603145_164580688.htm,高层,46%,,1.9,金海广场 精装套三 海边多层 满五年,1.2元/平米·月,住宅                    ,金海广场,简装修
金光都市名家青岛大学-海口路12号,70年产权;,个人产权,南北,,34783元/平米,无,,3室2厅2卫,平层,138平米,住宅                    ,http://esf.qd.fang.com/chushou/18_207767083_12456730x2411092565_133063965.htm,低层,35%,,2.39,新上金光都市名家 精装套三 单价仅2.3 半地下室 采光还可以,2.4元/平米·月,住宅                    ,金光都市名家,精装修
丰华园广电大厦-奉化路2号,70年产权;,商品房,南北,,33000元/平米,无,,2室1厅1卫,信息缺失,100平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211063811_12131835x2411111286_160308899.htm,高层,36.2%,,1.72,丰华园 100平 320万 精装套二 南北通透 随时看房,0.8元/平米·月,住宅                    ,丰华园,精装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,26158元/平米,无,,1室1厅1卫,平层,51.61平米,住宅                    ,http://esf.qd.fang.com/chushou/18_205971301_11476367x2411596383_165493900.htm,高层,41%,,1.1,天山小区 刚需套一 精装修 非顶楼 采光好 看房方便 诚心出售,0.27元/平米·月,住宅                    ,天山小区,中装修
市政公寓辛家庄-燕儿岛路28号,信息缺失,商品房,南北,,31003元/平米,无,,2室1厅1卫,信息缺失,70.96平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212801322_11490173x2411666551_165332649.htm,高层,35%,,0.8,简单装修 南北通透 地脚好 采光好 安静不临街,暂无资料,住宅                    ,市政公寓,精装修
环海花园辛家庄-燕儿岛路22号,信息缺失,商品房,南北,,31683元/平米,无,,2室2厅1卫,平层,101平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210179826_11488163x2411657155_160325255.htm,高层,35%,,1.45,环海花园 多层好房 101平大套二 钥匙看房,0.6元/平米·月,住宅                    ,环海花园,中装修
台西九院西镇-四川路27号,信息缺失,商品房,南北,,20498元/平米,无,,2室1厅1卫,信息缺失,61.47平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213126215_12458724x2411742575_163634541.htm,高层,35%,,1.2,"满五年省税,光线好,户型方正,生活方便,交通便利。",暂无资料,住宅                    ,台西九院,精装修
兴源花园五四广场-青岛市东海西路52号,信息缺失,商品房,南,,36722元/平米,无,,2室1厅1卫,信息缺失,95.31平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212948165_11475845x2411665163_163418908.htm,中层,0%,,信息缺失,兴源花园 套二好房 全明 欢迎来电咨询,1元/平米·月,住宅                    ,兴源花园,精装修
鲁商首府奥帆中心-燕儿岛路7号,70年产权;,个人产权,南北,,43299元/平米,有,,2室1厅1卫,平层,97平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211260654_12314534x2411542583_163988707.htm,中层,30%,,5.1,鲁商首府 前排海景 套二 97平420万,5.00元/平米·月,住宅                    ,鲁商首府,精装修
兴源大厦东海路-青岛市市南区东海西路52号,70年产权;,商品房,东南,,20123元/平米,无,,2室2厅2卫,信息缺失,163平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212985216_12441126x2411681497_165333433.htm,中层,30%,,3,兴源大厦 高层看海 大套二 视野好采光好,3.8元/平米·月,住宅                    ,兴源大厦,精装修
福海景苑广电大厦-福州南路62号,信息缺失,商品房,南北,,30458元/平米,无,,3室2厅2卫,平层,131平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212497353_11241575x2411627423_164780970.htm,低层,35%,,1.98,急售 福海景苑 南京路 02年封闭小区 精装大三居,0.5元/平米·月,住宅                    ,福海景苑,精装修
香港置地浮山所-香港中路89号,70,商品房,南北,,41071元/平米,无,,3室2厅3卫,平层,168平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212013163_11939793x2411160185_164453539.htm,低层,25.7%,,5,新上香港置地169平套三 户型大气 楼下既是DI TIE,5.4元/㎡·月,住宅                    ,香港置地,豪华装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,商品房,南北,,62727元/平米,无,,2室1厅2卫,信息缺失,220平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212927565_11268305x2411229183_165887545.htm,低层,65%,,1.51,柏丽澜庭 2室1厅 220平,4.13元/平米·月,住宅                    ,柏丽澜庭,精装修
天山小区天山-市南区宁国路33号,信息缺失,个人产权,南北,,25316元/平米,无,,2室2厅1卫,平层,79平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212838301_11494575x2411596383_165049912.htm,中层,41%,,1.1,新出天山小区大套二 南北通透户型 装修好直接入住 诚心出售,0.27元/平米·月,住宅                    ,天山小区,简装修
贵合花园福州南路-福州南路20号,70年产权;,商品房,南,,19665元/平米,无,,6室2厅3卫,平层,239平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212634981_11969734x2411013212_165314742.htm,高层,35%,,1.8,"贵合花园精装顶加阁,急售,元宝户型",0.5元/平米·月,住宅                    ,贵合花园,简装修
福林小区大尧-大尧二路17号,信息缺失,个人产权,南北,,27670元/平米,无,,2室1厅1卫,平层,66.86平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212389040_11701313x2411632347_164190397.htm,中层,40%,,2,辛家庄小区逍遥一路 南北通透套全明二厅 厅16平 3楼,0.4元/平米·月,住宅                    ,福林小区,简装修
新贵都B区浮山所-徐州路8-24号,70年产权;,个人产权,暂无,,28100元/平米,无,,3室1厅1卫,平层,112.1平米,住宅                    ,http://esf.qd.fang.com/chushou/18_206556689_11242506x2411668627_165494620.htm,高层,35%,,2,商品房 新贵都B区 M3 看房方便 急售 南北通透 闹中取静,0.23元/平米·月,住宅                    ,新贵都B区,简装修
海信金色慧谷广电大厦-仙居路66号,信息缺失,商品房,南,,34818元/平米,无,,3室2厅2卫,平层,109.14平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212414399_11255596x2411092081_165092583.htm,低层,45%,,1.8,"海信金色慧谷,多层套三,不临街,通透,元宝户型,一楼不挡光",1.5元/平米·月,住宅                    ,海信金色慧谷,简装修
国际城名苑广电大厦-丰田路8号,70年产权;,商品房,南,,37646元/平米,无,,3室2厅2卫,平层,122.19平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212547633_11640792x2411158067_164169583.htm,高层,35.3%,,1.99,(中介费百一)国际城名苑 多层精装套三 全明户型 满五年 有车位,1.2元/平米·月,住宅                    ,国际城名苑,精装修
延福花园广电大厦-延吉路166号,信息缺失,个人产权,南,,23485元/平米,无,,1室1厅1卫,平层,66平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211117612_11482367x2411543183_164226510.htm,高层,40%,,1.2,广电大厦 房东诚售 随时看房 套一过度房 封闭小区,1.08元/平米·月,住宅                    ,延福花园,精装修
龙翔广场东海路-东海西路28号,信息缺失,商品房,南,,49587元/平米,无,,4室2厅1卫,平层,242平米,住宅                    ,http://esf.qd.fang.com/chushou/18_210778931_11481235x2411656843_165988218.htm,高层,38%,,2.1,龙翔广场 明珠花园 近五四广场 海景房 光线明亮 复式 好房,0.5元/平米·月,住宅                    ,龙翔广场,精装修
凯悦中心浮山所-燕儿岛路8号,70年产权;,个人产权,西南,,32882元/平米,有,,1室1厅1卫,平层,70.86平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212432685_12357318x2411173023_165908449.htm,中层,25%,,9.99,"凯悦70年产权,高好房急售,看房方便",6.5元/平米·月,住宅                    ,凯悦中心,豪华装修
银都花园青岛大学-青岛市市南区彰化路1号,信息缺失,商品房,南北,,65744元/平米,无,,6室2厅3卫,信息缺失,273.79平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212463635_11480011x2411592427_162413740.htm,低层,62.3%,,0.87,银都花园北区 带大院别墅,1.2元/平米·月,住宅                    ,银都花园,精装修
云南路小区火车站-云南路周边散盘,信息缺失,商品房,南,,28954元/平米,无,,2室1厅1卫,信息缺失,68.73平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212968172_12182871x2411511823_166002107.htm,高层,25%,,3,云南路小区 2室1厅 68平,暂无资料,住宅                    ,云南路小区,精装修
西藏二路西镇-团岛,信息缺失,商品房,南,,24095元/平米,无,,3室1厅1卫,平层,85.08平米,住宅                    ,http://esf.qd.fang.com/chushou/18_213004593_11676086x2411775065_166024287.htm,高层,36%,,信息缺失,"西藏二路,楼层好,套三带厅,业主诚心卖",暂无资料,住宅                    ,西藏二路,中装修
新贵都B区浮山所-徐州路8-24号,70年产权;,商品房,南北,,38987元/平米,无,,2室1厅1卫,平层,79平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212970137_12269466x2411668627_164413896.htm,高层,35%,,2,17年新装修 市政府旁 02年小区省双税 送阁楼看房方便,0.23元/平米·月,住宅                    ,新贵都B区,豪华装修
贵合花园福州南路-福州南路20号,70年产权;,商品房,南,,44329元/平米,无,,2室1厅1卫,信息缺失,96.55平米,住宅                    ,http://esf.qd.fang.com/chushou/18_212885548_11488756x2411013212_165352790.htm,高层,35%,,1.8,贵合花园一期 2室1厅 96平,0.5元/平米·月,住宅                    ,贵合花园,精装修
柏丽澜庭奥帆中心-金湾路1号,信息缺失,个人产权,南北,,55762元/平米,有,,3室2厅3卫,平层,269平米,住宅                    ,http://esf.qd.fang.com/chushou/18_202986192_11489189x2411229183_163804938.htm,低层,65%,,1.51,柏丽澜庭 前排看花园 方正通透 地标建筑珍藏版,4.13元/平米·月,住宅                    ,柏丽澜庭,豪华装修
瑞纳紫域天山-银川西路36号,70,商品房,南,,46948元/平米,无,,5室2厅3卫,信息缺失,213平米,住宅                    ,http://esf.qd.fang.com/chushou/18_211154583_11693958x2411265303_165952001.htm,中层,60%,,1.09,"瑞纳紫域3层复式,百平大院,大车库,通透全明,过5年,靠",2元/平米·月,住宅                    ,瑞纳紫域,中装修
